name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,videoId,customerFavourite,marketingLabel,bottomBadges,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,channelMessage,upperLeftBadge,imagesInfo.colorizedImageId,ppShotType,product_url,date_scraped,search_term
1/3 CT. T.W. Natural White Diamond 10K White Gold 11.5mm Stud Earrings,ppr5007863115,,,583.32,583.32,833.32,833.32,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Stone Cut: Round', 'Diamond Color: J']",0.0,0.0,SALE,False,False,27084130018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0315202507043244S.tif', 'colorizedImageId': 'DP0411201907040241M.tif', 'colorSeqNum': 1, 'skuId': '27084130018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0411201907040246M.tif', 'colorSeq': 1}, {'imgId': 'DP0523202411031438M.tif', 'colorSeq': 2}]}]",/p/1-3-ct-tw-natural-white-diamond-10k-white-gold-115mm-stud-earrings/ppr5007863115?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,466.65,466.65,STAYWARM,False,False,2019-04-12T00:00:00,DP0411201907040241M.tif,DP0411201907040246M.tif,available online only,,,,https://www.jcpenney.com/p/1-3-ct-tw-natural-white-diamond-10k-white-gold-115mm-stud-earrings/ppr5007863115?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/8 CT. T.W. Natural White Diamond 10K Gold 12mm Heart Stud Earrings,ppr5007198247,,,583.32,583.32,833.32,833.32,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Heart', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27025020018,USD,more brands,"[{'colorName': 'Yellow', 'swatchImageId': 'DP0315202507022999S.tif', 'colorizedImageId': 'DP1206201617023203M.tif', 'colorSeqNum': 1, 'skuId': '27025020018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0523202409213393M.tif', 'colorSeq': 0}]}]",/p/1-8-ct-tw-natural-white-diamond-10k-gold-12mm-heart-stud-earrings/ppr5007198247?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,466.65,466.65,STAYWARM,False,False,2017-01-06T00:00:00,DP1206201617023203M.tif,DP0523202409213393M.tif,available online only,,,,https://www.jcpenney.com/p/1-8-ct-tw-natural-white-diamond-10k-gold-12mm-heart-stud-earrings/ppr5007198247?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Diamond Blossom Womens 1 CT. T.W. Natural White Diamond 10K White Gold Pear Drop Earrings,ppr5008262218,,,2187.49,2187.49,3124.98,3124.98,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I2-I3', 'Earring Back: Hinged', 'Setting: Multi-Setting', 'Shape: Pear']",0.0,0.0,SALE,False,False,27038870018,USD,more brands,,/p/diamond-blossom-womens-1-ct-tw-natural-white-diamond-10k-white-gold-pear-drop-earrings/ppr5008262218?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,1749.99,1749.99,STAYWARM,False,False,2022-08-30T22:03:15,DP0514202407071044M.tif,DP0514202407071247M.tif,,,,,https://www.jcpenney.com/p/diamond-blossom-womens-1-ct-tw-natural-white-diamond-10k-white-gold-pear-drop-earrings/ppr5008262218?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(F / Si2) 1/2 CT. T.W. Lab Grown White Diamond 10K White Gold 5.6mm Stud Earrings,ppr5008444788,,,729.16,845.82,1041.65,1208.32,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: Si2', 'Earring Back: Friction', 'Setting: Prong', 'Stone Cut: Round, Oval', 'Stone Millimeter Measurement: 1.5 Mm Width, 1.5 Mm Length']",0.0,0.0,SALE,False,False,27078390018,USD,more brands,"[{'colorName': 'Yellow', 'swatchImageId': 'DP1115202411294335S.tif', 'colorizedImageId': 'DP0501202407112038M.tif', 'colorSeqNum': 1, 'skuId': '27078990018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0501202407112140M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407373805M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407373703M.tif', 'colorSeq': 2}]}, {'colorName': 'White', 'swatchImageId': 'DP1115202411291075S.tif', 'colorizedImageId': 'DP0501202407073636M.tif', 'colorSeqNum': 2, 'skuId': '27078390018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0501202407073738M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407353573M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407353471M.tif', 'colorSeq': 2}]}]",/p/f-si2-1-2-ct-tw-lab-grown-white-diamond-10k-white-gold-56mm-stud-earrings/ppr5008444788?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,676.65,583.32,STAYWARM,False,False,2024-05-01T22:02:35,DP0501202407112038M.tif,DP0501202407112140M.tif,available online only,,,,https://www.jcpenney.com/p/f-si2-1-2-ct-tw-lab-grown-white-diamond-10k-white-gold-56mm-stud-earrings/ppr5008444788?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(G-H / SI1-SI2) 2 1/2 CT. T.W. Lab Grown White Diamond 14K Gold 5mm Stud Earrings,ppr5008330579,,,6270.82,6270.82,8958.32,8958.32,SALE,False,False,,False,,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]",False,original,False,True,"['Features: Certified Diamonds', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Princess']",0.0,0.0,SALE,False,False,27182640018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0315202507081539S.tif', 'colorizedImageId': 'DP0301202307054751M.tif', 'colorSeqNum': 1, 'skuId': '27182640018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0301202307054855M.tif', 'colorSeq': 0}, {'imgId': 'DP0301202307054959M.tif', 'colorSeq': 3}, {'imgId': 'DP0524202411110862M.tif', 'colorSeq': 4}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP0315202507081643S.tif', 'colorizedImageId': 'DP0301202307055166M.tif', 'colorSeqNum': 2, 'skuId': '27182650018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0301202307055270M.tif', 'colorSeq': 0}, {'imgId': 'DP0301202307055373M.tif', 'colorSeq': 3}, {'imgId': 'DP0524202411111066M.tif', 'colorSeq': 4}]}, {'colorName': 'Rose', 'swatchImageId': 'DP0315202507081746S.tif', 'colorizedImageId': 'DP0301202307055581M.tif', 'colorSeqNum': 3, 'skuId': '27182660018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0301202307055685M.tif', 'colorSeq': 0}, {'imgId': 'DP0301202307055789M.tif', 'colorSeq': 3}, {'imgId': 'DP0524202411111269M.tif', 'colorSeq': 4}]}]",/p/g-h-si1-si2-2-1-2-ct-tw-lab-grown-white-diamond-14k-gold-5mm-stud-earrings/ppr5008330579?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,5016.65,5016.65,STAYWARM,False,False,2023-02-21T22:03:19,DP0301202307054751M.tif,DP0301202307054855M.tif,available online only,,,,https://www.jcpenney.com/p/g-h-si1-si2-2-1-2-ct-tw-lab-grown-white-diamond-14k-gold-5mm-stud-earrings/ppr5008330579?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Midnight Black 1/10 CT. T.W. Natural Black Diamond Sterling Silver 5.5mm Chevron Stud Earrings,ppr5008504572,,,145.82,145.82,208.32,208.32,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Earring Back: Post', 'Setting: Prong', 'Shape: Chevron']",0.0,0.0,SALE,False,False,29304600018,USD,more brands,"[{'colorName': 'Black', 'swatchImageId': 'DP0315202507084024S.tif', 'colorizedImageId': 'DP1221202407024388M.tif', 'colorSeqNum': 1, 'skuId': '29304600018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1221202407024591M.tif', 'colorSeq': 0}, {'imgId': 'DP1221202407024286M.tif', 'colorSeq': 1}, {'imgId': 'DP0224202507290617M.tif', 'colorSeq': 2}]}]",/p/midnight-black-1-10-ct-tw-natural-black-diamond-sterling-silver-55mm-chevron-stud-earrings/ppr5008504572?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,116.65,116.65,STAYWARM,False,False,2025-01-08T07:06:46,DP1221202407024388M.tif,DP1221202407024591M.tif,available online only,,,,https://www.jcpenney.com/p/midnight-black-1-10-ct-tw-natural-black-diamond-sterling-silver-55mm-chevron-stud-earrings/ppr5008504572?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/5 CT. Natural White Diamond Sterling Silver 8.8mm Stud Earrings,ppr5007853166,,,379.16,379.16,541.65,541.65,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Post', 'Setting: Prong', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29394790018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507103953S.tif', 'colorizedImageId': 'DP0222201915042903M.tif', 'colorSeqNum': 1, 'skuId': '29394790018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0222201915042916M.tif', 'colorSeq': 1}, {'imgId': 'DP0607201911021950M.tif', 'colorSeq': 2}, {'imgId': 'DP0222201915042907M.tif', 'colorSeq': 3}]}]",/p/1-5-ct-natural-white-diamond-sterling-silver-88mm-stud-earrings/ppr5007853166?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,303.32,303.32,STAYWARM,False,False,2019-02-23T00:00:00,DP0222201915042903M.tif,DP0222201915042916M.tif,available online only,,,,https://www.jcpenney.com/p/1-5-ct-natural-white-diamond-sterling-silver-88mm-stud-earrings/ppr5007853166?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Le Vian® Grand Sample Sale™ Earrings featuring Deep Sea Blue Topaz™ Raspberry Rhodolite® Chocolate Diamonds® Vanilla Diamonds® set in 14K Vanilla Gold®,ppr5007844664,2.0,1.0,4100.0,4100.0,10353.26,10353.26,CLEARANCE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si2', 'Earring Back: Lever Back', 'Diamond Color: H-I', 'Metal Color: White']",60.0,60.0,CLEARANCE,False,False,24741940018,USD,le vian grand sample sale,,/p/le-vian-grand-sample-sale-earrings-featuring-deep-sea-blue-topaz-raspberry-rhodolite-chocolate-diamonds-vanilla-diamonds-set-in-14k-vanilla-gold/ppr5007844664?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,247,True,,,,False,False,2019-03-05T00:00:00,DP0226201911012013M.tif,,,,,,https://www.jcpenney.com/p/le-vian-grand-sample-sale-earrings-featuring-deep-sea-blue-topaz-raspberry-rhodolite-chocolate-diamonds-vanilla-diamonds-set-in-14k-vanilla-gold/ppr5007844664?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(G / Si1-Si2) Womens 1 CT. T.W. Lab Grown White Diamond 10K White Gold 14K Rose Gold 22.8mm Hoop Earrings,ppr5008446128,,,1749.99,1749.99,2499.98,2499.98,SALE,False,False,,False,,,False,original,False,True,"['Features: In A Gift Box', 'Diamond Clarity: Si1-Si2', 'Earring Back: Hinged', 'Setting: Channel', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27018550174,USD,more brands,"[{'colorName': 'Rose', 'swatchImageId': 'DP1115202411230583S.tif', 'colorizedImageId': 'DP0418202407125732M.tif', 'colorSeqNum': 1, 'skuId': '27018550174', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407130039M.tif', 'colorSeq': 0}, {'imgId': 'DP0418202407125630M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407131163M.tif', 'colorSeq': 2}]}]",/p/g-si1-si2-womens-1-ct-tw-lab-grown-white-diamond-10k-white-gold-14k-rose-gold-228mm-hoop-earrings/ppr5008446128?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,1399.99,1399.99,STAYWARM,False,False,2024-05-24T15:04:04,DP0418202407125732M.tif,DP0418202407130039M.tif,available online only,,,,https://www.jcpenney.com/p/g-si1-si2-womens-1-ct-tw-lab-grown-white-diamond-10k-white-gold-14k-rose-gold-228mm-hoop-earrings/ppr5008446128?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1/2 CT. T.W. Natural White Diamond Sterling Silver 22.4mm Pear Hoop Earrings,ppr5008301210,,,1137.49,1137.49,1624.98,1624.98,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I2', 'Earring Back: Hinged', 'Setting: Prong', 'Shape: Pear', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29398990018,USD,more brands,,/p/womens-1-2-ct-tw-natural-white-diamond-sterling-silver-224mm-pear-hoop-earrings/ppr5008301210?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,909.99,909.99,STAYWARM,False,False,2022-10-28T22:02:42,DP1028202207180529M.tif,DP1028202207180632M.tif,available online only,,,,https://www.jcpenney.com/p/womens-1-2-ct-tw-natural-white-diamond-sterling-silver-224mm-pear-hoop-earrings/ppr5008301210?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Diamond Fascination™ 14K White Gold Open Teardrop Earrings,pp5005010166,,,574.98,574.98,574.98,574.98,ORIGINAL,False,False,,False,,,False,original,False,True,"['Features: Quick Ship, In A Gift Box', 'Metal Color: White', 'Earring Length: 32mm', 'Earring Width: 15mm', 'Earrings Style: Drop Earrings']",0.0,0.0,ORIGINAL,False,False,28425790000,USD,more brands,"[{'colorName': 'Various', 'swatchImageId': 'DP1230201911003174S.tif', 'colorizedImageId': 'DP1209201911011123M.tif', 'colorSeqNum': 1, 'skuId': '28425790000', 'defaultSwatch': False}]",/p/diamond-fascination-14k-white-gold-open-teardrop-earrings/pp5005010166?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,284,True,459.98,459.98,STAYWARM,False,False,2015-01-27T00:00:00,DP1209201911011123M.tif,,available online only,,,,https://www.jcpenney.com/p/diamond-fascination-14k-white-gold-open-teardrop-earrings/pp5005010166?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(H-I / SI1-SI2) 5 CT. T.W. Lab Grown White Diamond 14K Gold 8.1mm Round Stud Earrings,ppr5008330576,,,14145.82,14145.82,20208.32,20208.32,SALE,False,False,,False,,,False,original,False,True,"['Features: Certified Diamonds', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round']",0.0,0.0,SALE,False,False,27182610018,USD,more brands,"[{'colorName': 'Yellow', 'swatchImageId': 'DP0315202507081330S.tif', 'colorizedImageId': 'DP0301202307053919M.tif', 'colorSeqNum': 1, 'skuId': '27182620018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0301202307054023M.tif', 'colorSeq': 0}, {'imgId': 'DP0301202307054127M.tif', 'colorSeq': 3}, {'imgId': 'DP0524202411110455M.tif', 'colorSeq': 4}]}, {'colorName': 'White', 'swatchImageId': 'DP0315202507081227S.tif', 'colorizedImageId': 'DP0301202307053503M.tif', 'colorSeqNum': 2, 'skuId': '27182610018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0301202307053606M.tif', 'colorSeq': 0}, {'imgId': 'DP0301202307053711M.tif', 'colorSeq': 3}, {'imgId': 'DP0524202411110250M.tif', 'colorSeq': 4}]}, {'colorName': 'Rose', 'swatchImageId': 'DP0315202507081434S.tif', 'colorizedImageId': 'DP0301202307054336M.tif', 'colorSeqNum': 3, 'skuId': '27182630018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0301202307054440M.tif', 'colorSeq': 0}, {'imgId': 'DP0301202307054543M.tif', 'colorSeq': 3}, {'imgId': 'DP0524202411110659M.tif', 'colorSeq': 4}]}]",/p/h-i-si1-si2-5-ct-tw-lab-grown-white-diamond-14k-gold-81mm-round-stud-earrings/ppr5008330576?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,11316.65,11316.65,STAYWARM,False,False,2023-02-21T22:03:19,DP0301202307053919M.tif,DP0301202307054023M.tif,available online only,,,,https://www.jcpenney.com/p/h-i-si1-si2-5-ct-tw-lab-grown-white-diamond-14k-gold-81mm-round-stud-earrings/ppr5008330576?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/4 CT. T.W. Natural Diamond 10K Two Tone Gold 14.5mm Stud Earrings,ppr5008357832,,,1093.74,1093.74,1562.48,1562.48,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: I2-I3', 'Earring Back: Screw Back Post', 'Setting: Prong']",0.0,0.0,SALE,False,False,27640490018,USD,more brands,,/p/1-4-ct-tw-natural-diamond-10k-two-tone-gold-145mm-stud-earrings/ppr5008357832?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,276,True,874.99,874.99,STAYWARM,False,False,2023-07-21T15:04:43,DP0515202315034395M.tif,DP0523202415181413M.tif,,,,,https://www.jcpenney.com/p/1-4-ct-tw-natural-diamond-10k-two-tone-gold-145mm-stud-earrings/ppr5008357832?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/3 CT. T.W. Natural White Diamond Sterling Silver 9.1mm Stud Earrings,ppr5007853190,,,554.16,554.16,791.65,791.65,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Post', 'Setting: Nick', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29395000018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507105712S.tif', 'colorizedImageId': 'DP0222201915043254M.tif', 'colorSeqNum': 1, 'skuId': '29395000018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0222201915043268M.tif', 'colorSeq': 1}, {'imgId': 'DP0607201911022112M.tif', 'colorSeq': 2}, {'imgId': 'DP0222201915043259M.tif', 'colorSeq': 3}]}]",/p/1-3-ct-tw-natural-white-diamond-sterling-silver-91mm-stud-earrings/ppr5007853190?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,443.32,443.32,STAYWARM,False,False,2019-02-23T00:00:00,DP0222201915043254M.tif,DP0222201915043268M.tif,available online only,,,,https://www.jcpenney.com/p/1-3-ct-tw-natural-white-diamond-sterling-silver-91mm-stud-earrings/ppr5007853190?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 3/4 CT. T.W. Natural White Diamond Sterling Silver 23.1mm Hoop Earrings,ppr5008285725,,,437.49,437.49,624.98,624.98,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Hinged', 'Setting: Prong', 'Stone Cut: Round', 'Diamond Color: I-J']",0.0,0.0,SALE,False,False,29320430026,USD,more brands,,/p/womens-3-4-ct-tw-natural-white-diamond-sterling-silver-231mm-hoop-earrings/ppr5008285725?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,349.99,349.99,STAYWARM,False,False,2022-11-16T22:03:16,DP1116202207123757M.tif,DP1116202207123860M.tif,,,,,https://www.jcpenney.com/p/womens-3-4-ct-tw-natural-white-diamond-sterling-silver-231mm-hoop-earrings/ppr5008285725?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(H-I / I1) Womens 1/2 CT. T.W. Lab Grown White Diamond 10K White Gold 22.4mm Hoop Earrings,ppr5007914641,,,729.16,729.16,1041.65,1041.65,SALE,False,False,,False,,,False,original,False,True,"['Features: Certified Diamonds', 'Diamond Clarity: I1', 'Earring Back: Post', 'Setting: Prong', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27037190018,USD,more brands,,/p/h-i-i1-womens-1-2-ct-tw-lab-grown-white-diamond-10k-white-gold-224mm-hoop-earrings/ppr5007914641?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,583.32,583.32,STAYWARM,False,False,2019-10-16T07:15:26,DP0723202311003135M.tif,DP0724202307052504M.tif,,,,,https://www.jcpenney.com/p/h-i-i1-womens-1-2-ct-tw-lab-grown-white-diamond-10k-white-gold-224mm-hoop-earrings/ppr5007914641?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1 CT. T.W. Natural White Diamond 10K White Gold 26.3mm Hoop Earrings,ppr5007818803,,,1749.99,1749.99,2499.98,2499.98,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I2-I3', 'Earring Back: Post', 'Setting: Nick', 'Stone Cut: Round', 'Diamond Color: I-J']",0.0,0.0,SALE,False,False,27036580018,USD,more brands,,/p/womens-1-ct-tw-natural-white-diamond-10k-white-gold-263mm-hoop-earrings/ppr5007818803?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,1399.99,1399.99,STAYWARM,False,False,2018-10-23T00:00:00,DP0530201907012404M.tif,DP0523202409264937M.tif,,,,,https://www.jcpenney.com/p/womens-1-ct-tw-natural-white-diamond-10k-white-gold-263mm-hoop-earrings/ppr5007818803?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
