AnonID,Cset,Phase,ResponseType,ConclusionRaw,Difficulty,Comparability,ConclusionClass,Type,Mating,Cset Quality (voted),Cset Quality (prescreen),Intervening bullets (min),Intervening bullets (max),Caliber Q1,Q1 Quality (prescreen),Q2 Quality (prescreen),Cset Category (Detailed)
BLVYW,KQ2280,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:C,B,,,040,B,,"Same Model, Diff Sess, JHP, Poor quality"
BLVYW,KQ2296,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, FMJ"
BLVYW,KQ3118,Primary (Baseline),KQ,ID,Norm,HiRepro,Match,KQ,Mated,A:B,G,20.0,38.0,9ML,G,,"Same Model, Same Sess, JHP"
BLVYW,KQ3175,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, FMJ"
BLVYW,KQ3247,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BLVYW,KQ3333,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Model, FMJ"
BLVYW,KQ3488,Primary (Baseline),KQ,Insuff,Diff,HiRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, FMJ"
BLVYW,KQ3502,Primary (Baseline),KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Mated,A:A,P,50.0,68.0,040,P,,"Same Model, Diff Sess, FMJ"
BLVYW,KQ3650,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Mated,A:A,G,60.0,78.0,040,G,,"Same Model, Diff Sess, JHP"
BLVYW,KQ3933,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, FMJ"
BLVYW,KQ3949,Primary (Baseline),KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BLVYW,KQ4447,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:B,G,30.0,48.0,9ML,G,,"Same Model, Same Sess, FMJ"
BLVYW,KQ4470,Primary (Baseline),KQ,LeanID,Norm,LowRepro,Match,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BLXFT,KQ1060,Primary (Baseline),KQ,ID,Easy,ModRepro,Match,KQ,Mated,A:B,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, JHP"
BLXFT,KQ1341,Primary (Baseline),KQ,LeanID,VDiff,LowRepro,Match,KQ,Mated,A:B,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, JHP"
BLXFT,KQ1421,Primary (Baseline),KQ,ID,Easy,ModRepro,Match,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, JHP"
BLXFT,KQ1438,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ1476,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Mated,A:D,U,10.0,28.0,9ML,U,,"Same Model, Diff Sess, FMJ, Poor quality"
BLXFT,KQ1708,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Mated,A:B,G,40.0,58.0,038,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ1767,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BLXFT,KQ1797,Primary (2nd assignments),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:C,B,,,9ML,B,,"Diff Make, FMJ, Poor quality"
BLXFT,KQ1797,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:C,B,,,9ML,B,,"Diff Make, FMJ, Poor quality"
BLXFT,KQ1946,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BLXFT,KQ2173,Primary (Baseline),KQ,Excl,VEasy,ModRepro,NonMatch,KQ,Nonmated,A:B,B,,,040,B,,"Diff Make, JHP"
BLXFT,KQ2202,Primary (Baseline),KQ,ID,Diff,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, JHP"
BLXFT,KQ2231,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BLXFT,KQ2294,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BLXFT,KQ2406,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ2472,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ2582,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, JHP"
BLXFT,KQ2684,Primary (2nd assignments),KQ,LeanExcl,Norm,LowRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, JHP"
BLXFT,KQ2684,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, JHP"
BLXFT,KQ2741,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ3049,Primary (Baseline),KQ,Excl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BLXFT,KQ3065,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:C,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BLXFT,KQ3102,Primary (2nd assignments),KQ,LeanExcl,Diff,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ3102,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ3184,Primary (Baseline),KQ,LeanExcl,Diff,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BLXFT,KQ3253,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BLXFT,KQ3311,Primary (Baseline),KQ,ID,Easy,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BLXFT,KQ3572,Primary (Baseline),KQ,Excl,Easy,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BLXFT,KQ3598,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Diff Model, FMJ"
BLXFT,KQ3654,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, FMJ"
BLXFT,KQ3667,Primary (Baseline),KQ,LeanID,Easy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BLXFT,KQ3716,Primary (Baseline),KQ,Excl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:C,G,,,9ML,G,,"Diff Make, FMJ"
BLXFT,KQ3828,Primary (2nd assignments),KQ,ID,Norm,LowRepro,Match,KQ,Mated,A:C,G,0.0,8.0,040,G,,"Same Model, Same SubSess, FMJ, Poor quality"
BLXFT,KQ3828,Primary (Baseline),KQ,ID,Diff,LowRepro,Match,KQ,Mated,A:C,G,0.0,8.0,040,G,,"Same Model, Same SubSess, FMJ, Poor quality"
BLXFT,KQ3873,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ3940,Supplemental,KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BLXFT,KQ3970,Primary (Baseline),KQ,ID,Diff,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, JHP"
BLXFT,KQ4004,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, FMJ"
BLXFT,KQ4269,Primary (Baseline),KQ,LeanID,Diff,LowRepro,Match,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BLXFT,KQ4277,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Mated,A:A,P,40.0,58.0,038,P,,"Same Model, Diff Sess, JHP"
BLXFT,KQ4306,Primary (Baseline),KQ,ID,Diff,LowRepro,Match,KQ,Mated,A:B,G,0.0,8.0,038,G,,"Same Model, Same SubSess, FMJ"
BLXFT,KQ4347,Primary (Baseline),KQ,Excl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ4369,Primary (2nd assignments),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,040,P,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ4369,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,040,P,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ4405,Supplemental,KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BLXFT,KQ4461,Primary (Baseline),KQ,LeanID,VDiff,LowRepro,Match,KQ,Mated,A:B,G,10.0,28.0,9ML,G,,"Same Model, Same Sess, JHP"
BLXFT,KQ4501,Primary (Baseline),KQ,LeanID,Diff,LowRepro,Match,KQ,Mated,A:C,B,0.0,8.0,040,B,,"Same Model, Same SubSess, FMJ, Poor quality"
BLXFT,KQ4527,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,040,P,,"Same Model, Diff Sess, JHP"
BLXFT,KQ4680,Primary (Baseline),KQ,LeanExcl,Diff,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, FMJ"
BLXFT,KQ4786,Primary (Baseline),KQ,ID,VDiff,LowRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BLXFT,KQ4850,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, FMJ"
BMNMS,KQ1177,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, FMJ"
BMNMS,KQ1185,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BMNMS,KQ1270,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,038,P,,"Same Model, Same SubSess, FMJ"
BMNMS,KQ1316,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BMNMS,KQ1519,Primary (Baseline),KQ,ID,Norm,LowRepro,Match,KQ,Mated,A:B,G,0.0,8.0,040,G,,"Same Model, Same SubSess, FMJ"
BMNMS,KQ1556,Primary (2nd assignments),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, FMJ"
BMNMS,KQ1556,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, FMJ"
BMNMS,KQ1694,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, JHP"
BMNMS,KQ1734,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BMNMS,KQ1776,Primary (Baseline),KQ,Excl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:C,G,,,9ML,G,,"Diff Make, FMJ"
BMNMS,KQ2053,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, FMJ"
BMNMS,KQ2091,Primary (2nd assignments),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,040,P,,"Same Model, Diff Sess, FMJ"
BMNMS,KQ2091,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,040,P,,"Same Model, Diff Sess, FMJ"
BMNMS,KQ2268,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:C,G,,,038,G,,"Same Model, Diff Sess, FMJ, Poor quality"
BMNMS,KQ2299,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, FMJ"
BMNMS,KQ2307,Primary (Baseline),KQ,ID,Norm,HiRepro,Match,KQ,Mated,A:D,U,40.0,58.0,9ML,U,,"Same Model, Diff Sess, FMJ, Poor quality"
BMNMS,KQ2337,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,G,10.0,28.0,038,G,,"Same Model, Same Sess, JHP"
BMNMS,KQ2426,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,40.0,58.0,038,P,,"Same Model, Diff Sess, JHP"
BMNMS,KQ2564,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BMNMS,KQ2726,Primary (Baseline),KQ,Excl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Diff Make, FMJ"
BMNMS,KQ2759,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BMNMS,KQ2839,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,B,0.0,8.0,040,B,,"Same Model, Same SubSess, JHP"
BMNMS,KQ2964,Primary (Baseline),KQ,ID,Diff,LowRepro,Match,KQ,Mated,A:C,G,20.0,38.0,9ML,G,,"Same Model, Same Sess, FMJ"
BMNMS,KQ3000,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BMNMS,KQ3215,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, JHP"
BMNMS,KQ3308,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BMNMS,KQ3415,Primary (2nd assignments),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BMNMS,KQ3415,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BMNMS,KQ3437,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:D,U,,,038,U,,"Same Model, Diff Sess, FMJ, Poor quality"
BMNMS,KQ3446,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, JHP"
BMNMS,KQ3470,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BMNMS,KQ3545,Primary (Baseline),KQ,Excl,Norm,LowRepro,NonMatch,KQ,Nonmated,A:C,G,,,040,G,,"Diff Make, FMJ"
BMNMS,KQ3578,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, JHP"
BMNMS,KQ3681,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, FMJ"
BMNMS,KQ3731,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Model, JHP"
BMNMS,KQ3735,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:C,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BMNMS,KQ3823,Primary (2nd assignments),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:C,U,,,9ML,U,,"Same Model, Diff Sess, FMJ, Poor quality"
BMNMS,KQ3823,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:C,U,,,9ML,U,,"Same Model, Diff Sess, FMJ, Poor quality"
BMNMS,KQ3885,Primary (2nd assignments),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,038,P,,"Same Model, Same SubSess, JHP"
BMNMS,KQ3885,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,038,P,,"Same Model, Same SubSess, JHP"
BMNMS,KQ3913,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BMNMS,KQ3937,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,G,40.0,58.0,038,G,,"Same Model, Diff Sess, JHP"
BMNMS,KQ3996,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,G,0.0,8.0,040,G,,"Same Model, Same SubSess, FMJ"
BMNMS,KQ4037,Primary (Baseline),KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BMNMS,KQ4041,Primary (Baseline),KQ,ID,Diff,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BMNMS,KQ4485,Primary (Baseline),KQ,ID,Norm,LowRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BMNMS,KQ4626,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:C,G,,,038,G,,"Diff Model, FMJ"
BMNMS,KQ4803,Primary (Baseline),KQ,ID,Norm,HiRepro,Match,KQ,Mated,A:B,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, FMJ"
BMNMS,KQ4896,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, JHP"
BMNMS,KQ4915,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, JHP"
BMPGW,KQ2145,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BMPGW,KQ2449,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,G,20.0,38.0,9ML,G,,"Same Model, Same Sess, JHP"
BMPGW,KQ3154,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BMPGW,KQ3713,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,G,30.0,48.0,9ML,G,,"Same Model, Same Sess, FMJ"
BMPGW,KQ3799,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BMPGW,KQ3941,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BMPGW,KQ4000,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:C,G,,,9ML,G,,"Diff Make, FMJ"
BMPGW,KQ4480,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, JHP"
BMPGW,KQ4493,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:B,P,,,040,P,,"Same Model, Diff Sess, FMJ"
BMPGW,KQ4525,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, FMJ"
BMPGW,KQ4530,Primary (Baseline),KQ,LeanID,Diff,HiRepro,Match,KQ,Nonmated,A:C,B,,,9ML,B,,"Same Model, Diff Sess, FMJ, Poor quality"
BMPGW,KQ4615,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:C,U,0.0,8.0,040,U,,"Same Model, Same SubSess, JHP"
BMPGW,KQ4729,Primary (Baseline),KQ,LeanExcl,Diff,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, JHP"
BMPGW,KQ4858,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BMPGW,KQ4923,Primary (Baseline),KQ,ID,Easy,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,040,P,,"Same Model, Same SubSess, FMJ"
BNFET,KQ1014,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BNFET,KQ1082,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:B,G,30.0,48.0,9ML,G,,"Same Model, Same Sess, JHP"
BNFET,KQ1084,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:C,G,,,038,G,,"Diff Model, FMJ"
BNFET,KQ1378,Primary (2nd assignments),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BNFET,KQ1378,Primary (Baseline),KQ,LeanID,Diff,ModRepro,Match,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BNFET,KQ1529,Primary (Baseline),KQ,Excl,VEasy,ModRepro,NonMatch,KQ,Nonmated,A:C,G,,,040,G,,"Diff Make, FMJ"
BNFET,KQ1654,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BNFET,KQ1900,Primary (2nd assignments),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BNFET,KQ1900,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BNFET,KQ1910,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, FMJ"
BNFET,KQ1999,Primary (Baseline),KQ,Excl,VEasy,LowRepro,NonMatch,KQ,Nonmated,A:B,G,,,040,G,,"Diff Make, JHP"
BNFET,KQ2100,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BNFET,KQ2173,Primary (Baseline),KQ,Excl,VEasy,ModRepro,NonMatch,KQ,Nonmated,A:B,B,,,040,B,,"Diff Make, JHP"
BNFET,KQ2366,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BNFET,KQ2516,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Diff Model, JHP"
BNFET,KQ2533,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:C,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, FMJ, Poor quality"
BNFET,KQ2582,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, JHP"
BNFET,KQ2610,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BNFET,KQ2623,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, FMJ"
BNFET,KQ2663,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:D,B,,,9ML,B,,"Same Model, Diff Sess, FMJ, Poor quality"
BNFET,KQ2729,Primary (2nd assignments),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Mated,A:B,U,10.0,28.0,040,U,,"Same Model, Same Sess, JHP"
BNFET,KQ2729,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,U,10.0,28.0,040,U,,"Same Model, Same Sess, JHP"
BNFET,KQ2811,Primary (Baseline),KQ,Insuff,Diff,HiRepro,Inconclusive,KQ,Mated,A:B,G,30.0,48.0,9ML,G,,"Same Model, Same Sess, FMJ"
BNFET,KQ2860,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BNFET,KQ2879,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:C,U,0.0,8.0,9ML,U,,"Same Model, Same SubSess, JHP, Poor quality"
BNFET,KQ3019,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BNFET,KQ3024,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
