name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,bottomBadges,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,videoId,channelMessage,ppShotType,product_url,date_scraped,search_term
"Rachael Ray Stainless Steel 12.5"" Skillet",ppr5008590356,4.7317,41.0,59.99,59.99,95.0,95.0,SALE,False,False,False,,,,False,original,False,True,"['Features: Oven Safe', 'Cooktop Compatibility: Electric', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Metal', 'Shape: Round']",36.0,36.0,SALE,False,False,78209020018,USD,rachael ray,"[{'colorName': 'Stainless Steel', 'swatchImageId': 'DP0901202515101780S.tif', 'colorizedImageId': 'DP0901202515101675M.tif', 'colorSeqNum': 1, 'skuId': '78209020018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0901202515102512M.tif', 'colorSeq': 0}, {'imgId': 'DP0901202515102407M.tif', 'colorSeq': 1}, {'imgId': 'DP0901202515102303M.tif', 'colorSeq': 2}]}]",/p/rachael-ray-stainless-steel-125-skillet/ppr5008590356?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-09-01T22:05:29,DP0901202515101675M.tif,DP0901202515102512M.tif,,available online only,,https://www.jcpenney.com/p/rachael-ray-stainless-steel-125-skillet/ppr5008590356?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Anolon Achieve Hard Anodized 12"" Skillet",ppr5008350869,4.6181,343.0,44.99,44.99,70.0,70.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 12 Inch Skillet(s)', 'Features: Non-Stick, Oven Safe, Even Heating, Heat Resistant Handle, Hard Anodized', 'Cooktop Compatibility: Electric, Gas, Ceramic, Glass', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Nylon, Silicone, Wood']",35.0,35.0,SALE,False,False,78257130018,USD,anolon,"[{'colorName': 'Silver', 'swatchImageId': 'DP0411202307411271S.tif', 'colorizedImageId': 'DP0411202307411168M.tif', 'colorSeqNum': 1, 'skuId': '78257130018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0525202307132761M.tif', 'colorSeq': 0}, {'imgId': 'DP0525202307132657M.tif', 'colorSeq': 1}, {'imgId': 'DP0525202307132554M.tif', 'colorSeq': 2}]}]",/p/anolon-achieve-hard-anodized-12-skillet/ppr5008350869?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2023-04-11T22:03:28,DP0411202307411168M.tif,DP0525202307132761M.tif,,,,https://www.jcpenney.com/p/anolon-achieve-hard-anodized-12-skillet/ppr5008350869?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Farberware Forged Induction Ceramic 3-qt. Sauce Pan,ppr5008618786,,,32.99,32.99,56.0,56.0,SALE,False,False,False,,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Included: 1 3 Qt. Saucepan(s)', 'Features: Dishwasher Safe', 'Cooktop Compatibility: Electric', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Nylon']",41.0,41.0,SALE,False,False,78218770026,USD,farberware,"[{'colorName': 'Taupe', 'swatchImageId': 'DP1018202507140369S.tif', 'colorizedImageId': 'DP1018202507140264M.tif', 'colorSeqNum': 1, 'skuId': '78218770026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1018202507141414M.tif', 'colorSeq': 0}, {'imgId': 'DP1018202507141310M.tif', 'colorSeq': 1}, {'imgId': 'DP1018202507141206M.tif', 'colorSeq': 2}]}]",/p/farberware-forged-induction-ceramic-3-qt-sauce-pan/ppr5008618786?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-10-21T15:04:08,DP1018202507140264M.tif,DP1018202507141414M.tif,,available online only,,https://www.jcpenney.com/p/farberware-forged-induction-ceramic-3-qt-sauce-pan/ppr5008618786?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Rachael Ray Cucina Ceramic Non-Stick 11"" Stir Fry Pan",ppr5008488107,4.8446,148.0,59.99,59.99,90.0,90.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 11 Inch Fry Pan(s) With Lid(s)', 'Features: Dishwasher Safe, Non-Stick, Ceramic Coating, Even Heating, Oven Safe', 'Cooktop Compatibility: Gas, Electric, Ceramic, Glass', 'Manufacturer Warranty: Lifetime Limited']",33.0,33.0,SALE,False,False,78266310018,USD,rachael ray,"[{'colorName': 'Peppercorn', 'swatchImageId': 'DP1028202409171259S.tif', 'colorizedImageId': 'DP1028202409171157M.tif', 'colorSeqNum': 1, 'skuId': '78266300018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1028202409172071M.tif', 'colorSeq': 0}, {'imgId': 'DP1028202409171970M.tif', 'colorSeq': 1}, {'imgId': 'DP1028202409171868M.tif', 'colorSeq': 2}]}, {'colorName': 'Marine Blue', 'swatchImageId': 'DP1031202407094153S.tif', 'colorizedImageId': 'DP1031202407094051M.tif', 'colorSeqNum': 2, 'skuId': '78266310018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1031202409214717M.tif', 'colorSeq': 0}, {'imgId': 'DP1031202409214616M.tif', 'colorSeq': 1}, {'imgId': 'DP1031202409214514M.tif', 'colorSeq': 2}]}]",/p/rachael-ray-cucina-ceramic-non-stick-11-stir-fry-pan/ppr5008488107?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-10-29T21:02:45,DP1028202409171157M.tif,DP1028202409172071M.tif,,available online only,,https://www.jcpenney.com/p/rachael-ray-cucina-ceramic-non-stick-11-stir-fry-pan/ppr5008488107?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Anolon Advanced Home Hard Anodized 12"" Stir Fry Pan",ppr5008247407,4.8261,23.0,54.99,54.99,100.0,100.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 12 Inch Stir Fry Pan(s)', 'Features: Non-Stick, Heat Resistant Handle, Even Heating, Oven Safe, Ergonomic Handle, Hard Anodized', 'Cooktop Compatibility: Gas, Electric, Ceramic, Glass', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Wood, Silicone, Nylon']",45.0,45.0,SALE,False,False,78251440018,USD,anolon,"[{'colorName': 'Bronze', 'swatchImageId': 'DP0527202207031281S.tif', 'colorizedImageId': 'DP0527202207031279M.tif', 'colorSeqNum': 1, 'skuId': '78251440018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0622202215064696M.tif', 'colorSeq': 0}, {'imgId': 'DP0622202215064593M.tif', 'colorSeq': 1}, {'imgId': 'DP0622202215064490M.tif', 'colorSeq': 2}]}, {'colorName': 'Moonstone', 'swatchImageId': 'DP0527202207031268S.tif', 'colorizedImageId': 'DP0527202207031267M.tif', 'colorSeqNum': 2, 'skuId': '78251430018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0907202207165439M.tif', 'colorSeq': 0}, {'imgId': 'DP0907202207165331M.tif', 'colorSeq': 1}, {'imgId': 'DP0907202207165225M.tif', 'colorSeq': 2}]}]",/p/anolon-advanced-home-hard-anodized-12-stir-fry-pan/ppr5008247407?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2022-05-27T22:02:33,DP0527202207031279M.tif,DP0622202215064696M.tif,,,,https://www.jcpenney.com/p/anolon-advanced-home-hard-anodized-12-stir-fry-pan/ppr5008247407?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"GreenPan Rio Ceramic Non-Stick 13.5"" Frying Pan",ppr5008085626,4.6832,404.0,54.99,54.99,70.0,70.0,SALE,False,False,False,,,,False,original,False,True,"['Features: Dishwasher Safe, Hard Anodized, Non-Stick, Pfoa Free, Oven Safe, Scratch Resistant, Even Heating', 'Cooktop Compatibility: Ceramic, Electric, Glass, Gas', 'Manufacturer Warranty: Lifetime Limited', 'Maximum Temp (f): 350 Degrees F', 'Care: Dishwasher Safe']",0.0,0.0,SALE,False,False,78201070018,USD,greenpan,"[{'colorName': 'Turquoise', 'swatchImageId': 'DP1120202407394982S.tif', 'colorizedImageId': 'DP1120202407394880M.tif', 'colorSeqNum': 1, 'skuId': '78201070018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1120202407395491M.tif', 'colorSeq': 0}, {'imgId': 'DP1120202407395389M.tif', 'colorSeq': 1}, {'imgId': 'DP1120202407395288M.tif', 'colorSeq': 2}]}]",/p/greenpan-rio-ceramic-non-stick-135-frying-pan/ppr5008085626?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,49.49,49.49,SALEFORU,False,False,2021-08-26T22:04:07,DP1120202407394880M.tif,DP1120202407395491M.tif,,,,https://www.jcpenney.com/p/greenpan-rio-ceramic-non-stick-135-frying-pan/ppr5008085626?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
BergHOFF Neo Cast Iron 8-qt. Dutch Oven,ppr5008379920,5.0,9.0,219.99,219.99,240.0,240.0,SALE,False,False,False,,,,False,original,False,True,"['Features: Oven Safe', 'Cooktop Compatibility: Glass, Electric, Ceramic, Gas, Induction', 'Manufacturer Warranty: 5 Year Limited', 'Recommended Utensil Material: Wood, Silicone, Nylon', 'Maximum Temp (f): 500 Degrees F']",8.0,8.0,SALE,False,False,78258660018,USD,berghoff,"[{'colorName': 'Cream', 'swatchImageId': 'DP0804202307210584S.tif', 'colorizedImageId': 'DP0726202313081222M.tif', 'colorSeqNum': 1, 'skuId': '78258660018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0726202313081532M.tif', 'colorSeq': 0}, {'imgId': 'DP0726202313081428M.tif', 'colorSeq': 1}, {'imgId': 'DP0726202313081325M.tif', 'colorSeq': 2}]}]",/p/berghoff-neo-cast-iron-8-qt-dutch-oven/ppr5008379920?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2023-07-26T22:03:54,DP0726202313081222M.tif,DP0726202313081532M.tif,,,,https://www.jcpenney.com/p/berghoff-neo-cast-iron-8-qt-dutch-oven/ppr5008379920?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Tramontina Hard Anodzied 8"" Saute Pan",ppr5008165533,,,29.99,29.99,40.0,40.0,SALE,False,False,False,,,,False,original,False,True,"['Features: Lead Free, Hard Anodized', 'Cooktop Compatibility: Ceramic, Electric, Gas', 'Manufacturer Warranty: Lifetime Limited', 'Maximum Temp (f): 350 Degrees F', 'Care: Hand Wash']",25.0,25.0,SALE,False,False,78229600018,USD,tramontina,"[{'colorName': 'Gray', 'swatchImageId': 'DP0916202115021355S.tif', 'colorizedImageId': 'DP0916202115021348M.tif', 'colorSeqNum': 1, 'skuId': '78229600018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0916202115021352M.tif', 'colorSeq': 0}, {'imgId': 'DP0916202115021367M.tif', 'colorSeq': 1}, {'imgId': 'DP0916202115021363M.tif', 'colorSeq': 2}]}]",/p/tramontina-hard-anodzied-8-saute-pan/ppr5008165533?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2021-09-16T22:05:49,DP0916202115021348M.tif,DP0916202115021352M.tif,,available online only,,https://www.jcpenney.com/p/tramontina-hard-anodzied-8-saute-pan/ppr5008165533?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Circulon A1 Series 12"" Glass Lid",ppr5008430411,3.6667,9.0,29.99,29.99,50.0,50.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 12 Inch Lid(s)', 'Features: Shatter Resistant Lid', 'Manufacturer Warranty: Lifetime Limited', 'Maximum Temp (f): 400 Degrees F', 'Care: Dishwasher Safe']",40.0,40.0,SALE,False,False,78263060018,USD,circulon,"[{'colorName': 'Clear', 'swatchImageId': 'DP0206202409154135S.tif', 'colorizedImageId': 'DP0206202409154032M.tif', 'colorSeqNum': 1, 'skuId': '78263060018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0206202409154238M.tif', 'colorSeq': 0}, {'imgId': 'DP0206202409153929M.tif', 'colorSeq': 1}]}]",/p/circulon-a1-series-12-glass-lid/ppr5008430411?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-02-06T22:03:23,DP0206202409154032M.tif,DP0206202409154238M.tif,,,,https://www.jcpenney.com/p/circulon-a1-series-12-glass-lid/ppr5008430411?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Design Imports Stainless Steel Pan Lid with Glass,ppr5008480258,,,21.99,21.99,30.0,30.0,SALE,False,False,False,,,,False,original,False,True,"['Cooktop Compatibility: Gas, Electric', 'Recommended Utensil Material: Silicone', 'Shape: Round', 'Care: Dishwasher Safe', 'Decor Styles: Modern']",0.0,0.0,SALE,False,False,78216010034,USD,rsvp international,"[{'colorName': 'Silver', 'swatchImageId': 'DP0906202407305932S.tif', 'colorizedImageId': 'DP0906202407310136M.tif', 'colorSeqNum': 1, 'skuId': '78216010034', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0906202407310441M.tif', 'colorSeq': 0}, {'imgId': 'DP0906202407310339M.tif', 'colorSeq': 1}, {'imgId': 'DP0906202407305830M.tif', 'colorSeq': 2}]}]",/p/design-imports-stainless-steel-pan-lid-with-glass/ppr5008480258?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,19.79,19.79,SALEFORU,False,False,2024-09-12T13:03:13,DP0906202407310136M.tif,DP0906202407310441M.tif,,available online only,,https://www.jcpenney.com/p/design-imports-stainless-steel-pan-lid-with-glass/ppr5008480258?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Rachael Ray Hard Anodized Sauce Pan,ppr5007319134,4.3256,43.0,54.99,54.99,80.0,80.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 3 Qt. Saucepan(s) With Lid(s)', 'Features: Hard Anodized, Dishwasher Safe', 'Cooktop Compatibility: Gas, Electric', 'Manufacturer Warranty: Lifetime Limited']",31.0,31.0,SALE,False,False,78229880018,USD,rachael ray,"[{'colorName': 'Agave Blue', 'swatchImageId': 'DP0927202411232402S.tif', 'colorizedImageId': 'DP0927202411232246M.tif', 'colorSeqNum': 1, 'skuId': '78229880018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0927202411233603M.tif', 'colorSeq': 1}, {'imgId': 'DP0927202411233403M.tif', 'colorSeq': 2}, {'imgId': 'DP0927202411233203M.tif', 'colorSeq': 3}]}]",/p/rachael-ray-hard-anodized-sauce-pan/ppr5007319134?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2017-10-18T00:00:00,DP0927202411232246M.tif,DP0927202411233603M.tif,7822988I_V_VA_GRAYWITHAGAVEBLUEHANDLES,available online only,,https://www.jcpenney.com/p/rachael-ray-hard-anodized-sauce-pan/ppr5007319134?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Circulon Symmetry Hard Anodized 14"" Stir Fry Pan with Helper Handle",pp5002961114,4.9688,64.0,79.99,79.99,135.0,135.0,SALE,False,False,False,,,,False,original,False,True,"['Features: Dishwasher Safe, Non-Stick, Oven Safe, Hard Anodized, Stain Resistant, Induction Safe, Heat Resistant Handle', 'Manufacturer Warranty: Lifetime Limited', 'Care: Dishwasher Safe', 'Material: Aluminum', 'Country of Origin: Imported']",40.0,40.0,SALE,False,False,78228380026,USD,circulon,"[{'colorName': 'Chocolate', 'swatchImageId': 'DP0920201915010226S.tif', 'colorizedImageId': 'DP0920201913011144M.tif', 'colorSeqNum': 1, 'skuId': '78228380026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0306202409200812M.tif', 'colorSeq': 0}, {'imgId': 'DP0306202409200607M.tif', 'colorSeq': 1}, {'imgId': 'DP0306202409200401M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0920201915010223S.tif', 'colorizedImageId': 'DP0920201913011141M.tif', 'colorSeqNum': 2, 'skuId': '78228380018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0306202409200710M.tif', 'colorSeq': 0}, {'imgId': 'DP0306202409200504M.tif', 'colorSeq': 1}, {'imgId': 'DP0306202409200298M.tif', 'colorSeq': 2}]}]",/p/circulon-symmetry-hard-anodized-14-stir-fry-pan-with-helper-handle/pp5002961114?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2013-07-25T00:00:00,DP0920201913011144M.tif,DP0306202409200812M.tif,4964232662001,available online only,,https://www.jcpenney.com/p/circulon-symmetry-hard-anodized-14-stir-fry-pan-with-helper-handle/pp5002961114?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Infuse Carbon Steel 9"" Non-Stick Comal Pan",ppr5008498758,4.8,5.0,19.99,19.99,27.0,27.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 9 Inch Skillet(s)', 'Features: Oven Safe, Non-Stick', 'Cooktop Compatibility: Ceramic, Electric, Gas', 'Manufacturer Warranty: 1 Year Limited', 'Recommended Utensil Material: Wood, Silicone, Nylon']",0.0,0.0,SALE,False,False,78267420018,USD,infuse,"[{'colorName': 'Black', 'swatchImageId': 'DP1205202407155323S.tif', 'colorizedImageId': 'DP1205202407155221M.tif', 'colorSeqNum': 1, 'skuId': '78267420018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1205202407155526M.tif', 'colorSeq': 0}, {'imgId': 'DP1205202407155424M.tif', 'colorSeq': 1}, {'imgId': 'DP1205202407155120M.tif', 'colorSeq': 2}]}]",/p/infuse-carbon-steel-9-non-stick-comal-pan/ppr5008498758?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,17.99,17.99,SALEFORU,False,False,2024-12-06T19:04:47,DP1205202407155221M.tif,DP1205202407155526M.tif,,available online only,,https://www.jcpenney.com/p/infuse-carbon-steel-9-non-stick-comal-pan/ppr5008498758?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
IMUSA Enamel Steel 4-Qt. Stockpot with Lid,ppr5008278869,5.0,1.0,15.99,15.99,30.0,30.0,SALE,False,False,False,,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 4 Qt. Stock Pot(s) With Lid(s)', 'Features: Even Heating, Enameled', 'Cooktop Compatibility: Ceramic, Glass, Electric', 'Care: Hand Wash']",0.0,0.0,SALE,False,False,78252820018,USD,imusa,"[{'colorName': 'Blue', 'swatchImageId': 'DP0731202511020382S.tif', 'colorizedImageId': 'DP0731202511020277M.tif', 'colorSeqNum': 1, 'skuId': '78252820018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0731202511021008M.tif', 'colorSeq': 0}, {'imgId': 'DP0731202511020904M.tif', 'colorSeq': 1}, {'imgId': 'DP0731202511020799M.tif', 'colorSeq': 2}]}]",/p/imusa-enamel-steel-4-qt-stockpot-with-lid/ppr5008278869?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,14.39,14.39,SALEFORU,False,False,2023-02-16T02:44:29,DP0731202511020277M.tif,DP0731202511021008M.tif,,,,https://www.jcpenney.com/p/imusa-enamel-steel-4-qt-stockpot-with-lid/ppr5008278869?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
BergHOFF 2-pc. Stainless Steel Skillet,ppr5008217440,5.0,3.0,114.0,114.0,114.0,114.0,ORIGINAL,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 8 Inch Skillet(s)', 'Features: Lead Free', 'Cooktop Compatibility: Induction, Electric, Ceramic, Gas, Glass', 'Manufacturer Warranty: Lifetime Limited']",0.0,0.0,ORIGINAL,False,False,78249060018,USD,berghoff,"[{'colorName': 'Rust', 'swatchImageId': 'DP0819202517020410S.tif', 'colorizedImageId': 'DP0819202517020724M.tif', 'colorSeqNum': 1, 'skuId': '78249060018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0819202517020515M.tif', 'colorSeq': 0}, {'imgId': 'DP0819202517020306M.tif', 'colorSeq': 1}, {'imgId': 'DP0819202517021244M.tif', 'colorSeq': 2}]}]",/p/berghoff-2-pc-stainless-steel-skillet/ppr5008217440?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-08-19T22:06:31,DP0819202517020724M.tif,DP0819202517020515M.tif,,available online only,,https://www.jcpenney.com/p/berghoff-2-pc-stainless-steel-skillet/ppr5008217440?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Farberware Induction 3-qt Sauce Pan with Lid,ppr5008463577,4.6667,75.0,32.99,32.99,55.0,55.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 3.1 Qt. Saucepan(s) With Lid(s)', 'Features: Induction Safe, Shatter Resistant Lid, Oven Safe, Even Heating, Heat Resistant Handle, Dishwasher Safe', 'Cooktop Compatibility: Induction, Gas, Glass, Ceramic, Electric', 'Recommended Utensil Material: Nylon, Silicone, Wood']",40.0,40.0,SALE,False,False,78265190018,USD,farberware,"[{'colorName': 'Black', 'swatchImageId': 'DP0712202407232006S.tif', 'colorizedImageId': 'DP0712202407231905M.tif', 'colorSeqNum': 1, 'skuId': '78265190018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0712202407231701M.tif', 'colorSeq': 0}, {'imgId': 'DP0724202407294789M.tif', 'colorSeq': 1}, {'imgId': 'DP0712202407232616M.tif', 'colorSeq': 2}]}]",/p/farberware-induction-3-qt-sauce-pan-with-lid/ppr5008463577?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-07-12T22:02:34,DP0712202407231905M.tif,DP0712202407231701M.tif,7826519A_V_VA_NATURAL,,,https://www.jcpenney.com/p/farberware-induction-3-qt-sauce-pan-with-lid/ppr5008463577?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
