name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,bottomBadges,videoId,channelMessage,promotionMessages,ppShotType,product_url,date_scraped,search_term
AEROPOSTALE Mens Midweight Shirt Jacket,ppr5008546328,,,46.99,46.99,79.95,79.95,SALE,False,False,False,,,False,original,False,True,"['Closure Type: Zipper', 'Fit: Classic Fit', 'Neckline: Collar Neck', 'Pocket Types: 2 Side Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",41.0,41.0,SALE,False,False,53910250091,USD,aeropostale,"[{'colorName': 'Fungi', 'swatchImageId': 'DP0703202513014839S.tif', 'colorizedImageId': 'DP0811202513011710M.tif', 'colorSeqNum': 1, 'skuId': '53910250091', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0811202513011816M.tif', 'colorSeq': 0}, {'imgId': 'DP0811202513011500M.tif', 'colorSeq': 1}, {'imgId': 'DP0811202513011921M.tif', 'colorSeq': 3}]}]",/p/aeropostale-mens-midweight-shirt-jacket/ppr5008546328?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,539,True,,,,False,False,2025-07-23T01:15:02,DP0811202513011710M.tif,DP0811202513011816M.tif,,,,,,https://www.jcpenney.com/p/aeropostale-mens-midweight-shirt-jacket/ppr5008546328?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
CLIQUE Mens Waterproof Lightweight Raincoat,ppr5008567605,,,70.0,70.0,70.0,70.0,ORIGINAL,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Features: Waterproof', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 2 Side Zip Pocket(s), 1 Chest Zip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,ORIGINAL,False,False,57901930067,USD,clique,"[{'colorName': 'Royal Blue', 'swatchImageId': 'DP1015202517041129S.tif', 'colorizedImageId': 'DP1015202517041026M.tif', 'colorSeqNum': 1, 'skuId': '57901930463', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1015202517041338M.tif', 'colorSeq': 0}, {'imgId': 'DP1015202517041234M.tif', 'colorSeq': 1}]}]",/p/clique-mens-waterproof-lightweight-raincoat/ppr5008567605?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,579,True,49.0,49.0,YULETIDE,False,False,2025-10-15T22:06:06,DP1015202517041026M.tif,DP1015202517041338M.tif,,,available online only,,,https://www.jcpenney.com/p/clique-mens-waterproof-lightweight-raincoat/ppr5008567605?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Levi's® Men's Sherpa Trucker Jacket,ppr5007705155,,,160.0,160.0,160.0,160.0,ORIGINAL,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Closure Type: Snap', 'Pocket Types: 2 Front Slip Pocket(s), 2 Chest Button Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Midweight', 'Outerwear Length: Mid']",0.0,0.0,ORIGINAL,False,False,52860700083,USD,levi's,"[{'colorName': 'Oatmeal', 'swatchImageId': 'DP1206202107022526S.tif', 'colorizedImageId': 'DP1206202107022517M.tif', 'colorSeqNum': 1, 'skuId': '52860700083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1206202107022513M.tif', 'colorSeq': 0}, {'imgId': 'DP1206202107022509M.tif', 'colorSeq': 1}, {'imgId': 'DP1206202107022522M.tif', 'colorSeq': 2}]}]",/p/levis-mens-sherpa-trucker-jacket/ppr5007705155?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,528,True,,,,False,False,2020-10-27T07:44:00,DP1206202107022517M.tif,DP1206202107022513M.tif,,,,,,https://www.jcpenney.com/p/levis-mens-sherpa-trucker-jacket/ppr5007705155?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Dockers Mens Hooded Water Resistant Midweight Raincoat,ppr5008539487,,,102.0,102.0,170.0,170.0,SALE,False,False,False,,,False,original,False,True,"['Features: Wind Resistant, Interior Pockets, Water Resistant, Hooded', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Hooded Neck', 'Pocket Types: 1 Inside Zip Pocket(s), 2 Front Zip Pocket(s)']",0.0,0.0,SALE,False,False,51830410463,USD,dockers,"[{'colorName': 'Dark Khaki', 'swatchImageId': 'DP0430202509044200S.tif', 'colorizedImageId': 'DP0430202509043783M.tif', 'colorSeqNum': 1, 'skuId': '51830410463', 'defaultSwatch': False}]",/p/dockers-mens-hooded-water-resistant-midweight-raincoat/ppr5008539487?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,71.4,71.4,YULETIDE,False,False,2025-06-04T11:03:37,DP0430202509043783M.tif,,,,available online only,,,https://www.jcpenney.com/p/dockers-mens-hooded-water-resistant-midweight-raincoat/ppr5008539487?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Victory 1/4 Zip Mens Fleece Hooded Lightweight Jacket,ppr5008454380,,,63.99,63.99,79.99,79.99,SALE,False,False,False,,,False,original,False,True,"['Features: Hooded', 'Closure Type: Zipper, Pullover Head', 'Fit: Regular Fit', 'Pocket Types: 1 Front Kangaroo Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,51850070091,USD,more brands,"[{'colorName': 'Charcoal', 'swatchImageId': 'DP0718202411012629S.tif', 'colorizedImageId': 'DP0718202411012426M.tif', 'colorSeqNum': 1, 'skuId': '51850070281', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0718202411012324M.tif', 'colorSeq': 0}, {'imgId': 'DP0718202411012527M.tif', 'colorSeq': 1}]}, {'colorName': 'Khaki', 'swatchImageId': 'DP0712202415032279S.tif', 'colorizedImageId': 'DP0712202415032076M.tif', 'colorSeqNum': 2, 'skuId': '51850070091', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0712202415031974M.tif', 'colorSeq': 0}, {'imgId': 'DP0712202415032178M.tif', 'colorSeq': 1}]}]",/p/victory-1-4-zip-mens-fleece-hooded-lightweight-jacket/ppr5008454380?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,44.79,44.79,YULETIDE,False,False,2024-09-10T15:04:00,DP0718202411012426M.tif,DP0718202411012324M.tif,,,available online only,,,https://www.jcpenney.com/p/victory-1-4-zip-mens-fleece-hooded-lightweight-jacket/ppr5008454380?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Champion Mens Lightweight Windbreaker,ppr5008410432,3.0,2.0,23.99,23.99,65.0,65.0,CLEARANCE,False,False,False,,,False,original,False,True,"['Features: Wind Resistant', 'Closure Type: Zipper', 'Pocket Types: 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Lightweight']",63.0,63.0,CLEARANCE,False,False,98106660067,USD,champion,"[{'colorName': 'Md Night Garden', 'swatchImageId': 'DP0828202407172637S.tif', 'colorizedImageId': 'DP0828202407172434M.tif', 'colorSeqNum': 1, 'skuId': '98106660067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0828202407172535M.tif', 'colorSeq': 0}, {'imgId': 'DP0828202407172331M.tif', 'colorSeq': 1}, {'imgId': 'DP0819202409185672M.tif', 'colorSeq': 2}]}, {'colorName': 'Md Maroon', 'swatchImageId': 'DP0614202407372159S.tif', 'colorizedImageId': 'DP0614202407371955M.tif', 'colorSeqNum': 2, 'skuId': '98106660265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0614202407372057M.tif', 'colorSeq': 0}, {'imgId': 'DP0819202409185571M.tif', 'colorSeq': 1}, {'imgId': 'DP0614202407371854M.tif', 'colorSeq': 2}]}]",/p/champion-mens-lightweight-windbreaker/ppr5008410432?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,981,True,,,,False,False,2024-10-05T15:20:56,DP0828202407172434M.tif,DP0828202407172535M.tif,,,,,,https://www.jcpenney.com/p/champion-mens-lightweight-windbreaker/ppr5008410432?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
PUMA Mens Hooded Lightweight Windbreaker,ppr5008495036,,,48.75,48.75,65.0,65.0,SALE,False,False,False,,,False,original,False,True,"['Features: Hooded', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 2 Side Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",25.0,25.0,SALE,False,False,98301100067,USD,puma,"[{'colorName': 'For All Time Red', 'swatchImageId': 'DP0721202515025229S.tif', 'colorizedImageId': 'DP0721202515024810M.tif', 'colorSeqNum': 1, 'skuId': '98301100067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0721202515024601M.tif', 'colorSeq': 0}, {'imgId': 'DP0721202515025019M.tif', 'colorSeq': 1}]}, {'colorName': 'Mountain Blue', 'swatchImageId': 'DP0721202515025332S.tif', 'colorizedImageId': 'DP0721202515024915M.tif', 'colorSeqNum': 2, 'skuId': '98301100265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0721202515024705M.tif', 'colorSeq': 0}, {'imgId': 'DP0721202515025124M.tif', 'colorSeq': 1}]}]",/p/puma-mens-hooded-lightweight-windbreaker/ppr5008495036?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,983,True,,,,False,False,2025-07-21T22:03:53,DP0721202515024810M.tif,DP0721202515024601M.tif,,,,,,https://www.jcpenney.com/p/puma-mens-hooded-lightweight-windbreaker/ppr5008495036?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
PUMA Mens Lightweight Windbreaker,ppr5008412792,,,19.49,19.49,65.0,65.0,CLEARANCE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 2 Side Slip Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Lightweight']",70.0,70.0,CLEARANCE,False,False,98340050273,USD,puma,"[{'colorName': 'Dark Olive', 'swatchImageId': 'DP0711202407514317S.tif', 'colorizedImageId': 'DP0711202407514113M.tif', 'colorSeqNum': 1, 'skuId': '98340050273', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0711202407513705M.tif', 'colorSeq': 0}, {'imgId': 'DP0711202407514520M.tif', 'colorSeq': 1}, {'imgId': 'DP0711202407513910M.tif', 'colorSeq': 2}]}]",/p/puma-mens-lightweight-windbreaker/ppr5008412792?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,983,True,,,,False,False,2024-10-17T05:27:25,DP0711202407514113M.tif,DP0711202407513705M.tif,,,,,,https://www.jcpenney.com/p/puma-mens-lightweight-windbreaker/ppr5008412792?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Berne Big and Tall Mens High Visibility Safety Vest,ppr5008202904,,,35.0,38.0,35.0,38.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Features: High Visibility, Reflective', 'American National Standards Institute (ansi) Approved: Ansi 107-2015', 'American National Standards Institute (ansi) Class: 2', 'Closure Type: Zipper', 'Industry: Construction']",0.0,0.0,ORIGINAL,False,False,54504150117,USD,berne,"[{'colorName': 'Brt Yellow', 'swatchImageId': 'DP0901202207273240S.tif', 'colorizedImageId': 'DP0901202207273137M.tif', 'colorSeqNum': 1, 'skuId': '54504150117', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0906202207101010M.tif', 'colorSeq': 0}, {'imgId': 'DP0116202507102803M.tif', 'colorSeq': 1}]}]",/p/berne-big-and-tall-mens-high-visibility-safety-vest/ppr5008202904?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,545,True,26.6,24.5,YULETIDE,False,False,2022-01-28T22:02:40,DP0901202207273137M.tif,DP0906202207101010M.tif,,,available online only,,,https://www.jcpenney.com/p/berne-big-and-tall-mens-high-visibility-safety-vest/ppr5008202904?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Smiths Workwear Mens Reflective Jacket,ppr5008613099,,,70.0,70.0,70.0,70.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Features: Reflective', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 1 Chest Zip Pocket(s)', 'Apparel Length: 30.5 Inches - Back']",0.0,0.0,ORIGINAL,False,False,54531690075,USD,smiths workwear,"[{'colorName': 'Black', 'swatchImageId': 'DP0930202507352525S.tif', 'colorizedImageId': 'DP0930202507352315M.tif', 'colorSeqNum': 1, 'skuId': '54531690075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0930202507352106M.tif', 'colorSeq': 0}, {'imgId': 'DP0930202507352420M.tif', 'colorSeq': 1}, {'imgId': 'DP0930202507352211M.tif', 'colorSeq': 2}]}, {'colorName': 'Laser Orange', 'swatchImageId': 'DP0930202507350329S.tif', 'colorizedImageId': 'DP0930202507350120M.tif', 'colorSeqNum': 2, 'skuId': '54531660075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0930202507345911M.tif', 'colorSeq': 0}, {'imgId': 'DP0930202507350224M.tif', 'colorSeq': 1}, {'imgId': 'DP0930202507350538M.tif', 'colorSeq': 2}]}, {'colorName': 'Laser Yellow', 'swatchImageId': 'DP0930202507351792S.tif', 'colorizedImageId': 'DP0930202507351583M.tif', 'colorSeqNum': 3, 'skuId': '54531680075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0930202507351374M.tif', 'colorSeq': 0}, {'imgId': 'DP0930202507351688M.tif', 'colorSeq': 1}, {'imgId': 'DP0930202507351478M.tif', 'colorSeq': 2}]}]",/p/smiths-workwear-mens-reflective-jacket/ppr5008613099?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,545,True,49.0,49.0,YULETIDE,False,False,2025-09-30T22:05:28,DP0930202507352315M.tif,DP0930202507352106M.tif,,,available online only,,,https://www.jcpenney.com/p/smiths-workwear-mens-reflective-jacket/ppr5008613099?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
mutual weave Mens Utility Jacket,ppr5008547657,,,54.99,54.99,68.0,68.0,SALE,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Closure Type: Button', 'Neckline: Collar Neck', 'Pocket Types: 2 Front Button Pocket(s)', 'Sleeve Length: Long Sleeve', 'Apparel Length: 31 Inches - Back']",0.0,0.0,SALE,False,False,54603550067,USD,mutual weave,"[{'colorName': 'Tennessee Sage', 'swatchImageId': 'DP0918202513023658S.tif', 'colorizedImageId': 'DP0918202513023449M.tif', 'colorSeqNum': 1, 'skuId': '54603550067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0918202513023554M.tif', 'colorSeq': 0}, {'imgId': 'DP0918202513023346M.tif', 'colorSeq': 1}]}]",/p/mutual-weave-mens-utility-jacket/ppr5008547657?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,546,True,38.49,38.49,YULETIDE,False,False,2025-12-01T09:37:49,DP0918202513023449M.tif,DP0918202513023554M.tif,,,,,,https://www.jcpenney.com/p/mutual-weave-mens-utility-jacket/ppr5008547657?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Haggar JMH Tailored Plaid Mens Windowpane Stretch Fabric Modern Fit Sport Coat,ppr5008505446,5.0,1.0,149.99,149.99,220.0,220.0,SALE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Front Style: Single Breasted', 'Features: Stretch Fabric', 'Closure Type: Button', 'Fit: Modern Fit', 'Pocket Types: 2 Front Flap Pocket(s)']",0.0,0.0,SALE,False,False,55207810018,USD,haggar,"[{'colorName': 'Cadet Blue', 'swatchImageId': 'DP0927202509052025S.tif', 'colorizedImageId': 'DP0101202507035668M.tif', 'colorSeqNum': 1, 'skuId': '55207810018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0101202507035362M.tif', 'colorSeq': 0}, {'imgId': 'DP0101202507035465M.tif', 'colorSeq': 1}, {'imgId': 'DP0101202507040076M.tif', 'colorSeq': 2}]}]",/p/haggar-jmh-tailored-plaid-mens-windowpane-stretch-fabric-modern-fit-sport-coat/ppr5008505446?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,552,True,104.99,104.99,YULETIDE,False,False,2025-01-27T13:02:38,DP0101202507035668M.tif,DP0101202507035362M.tif,,5520781F_M_VA_DV_CADETBLUE,available online only,,,https://www.jcpenney.com/p/haggar-jmh-tailored-plaid-mens-windowpane-stretch-fabric-modern-fit-sport-coat/ppr5008505446?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Hallstatt® Mens Midweight Shirt Jacket,ppr5008614070,,,75.0,75.0,75.0,75.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Features: Lined', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Hooded Neck', 'Pocket Types: 1 Chest Zip Pocket(s)']",0.0,0.0,ORIGINAL,False,False,54532320075,USD,hallstatt,"[{'colorName': 'Heather Hazelnut', 'swatchImageId': 'DP1001202507102826S.tif', 'colorizedImageId': 'DP1001202507102618M.tif', 'colorSeqNum': 1, 'skuId': '54532420075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1001202507102410M.tif', 'colorSeq': 0}, {'imgId': 'DP1001202507102723M.tif', 'colorSeq': 1}, {'imgId': 'DP1001202507102514M.tif', 'colorSeq': 2}]}, {'colorName': 'Heather Charcoal', 'swatchImageId': 'DP1001202507125575S.tif', 'colorizedImageId': 'DP1001202507125366M.tif', 'colorSeqNum': 2, 'skuId': '54532830075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1001202507125157M.tif', 'colorSeq': 0}, {'imgId': 'DP1001202507125471M.tif', 'colorSeq': 1}, {'imgId': 'DP1001202507125262M.tif', 'colorSeq': 2}]}, {'colorName': 'Heather Oatmeal', 'swatchImageId': 'DP1001202507092559S.tif', 'colorizedImageId': 'DP1001202507092349M.tif', 'colorSeqNum': 3, 'skuId': '54532320075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1001202507092142M.tif', 'colorSeq': 0}, {'imgId': 'DP1001202507092454M.tif', 'colorSeq': 1}, {'imgId': 'DP1001202507092246M.tif', 'colorSeq': 2}]}]",/p/hallstatt-mens-midweight-shirt-jacket/ppr5008614070?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,545,True,52.5,52.5,YULETIDE,False,False,2025-10-01T22:03:19,DP1001202507102618M.tif,DP1001202507102410M.tif,,,available online only,,,https://www.jcpenney.com/p/hallstatt-mens-midweight-shirt-jacket/ppr5008614070?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Nike Carbon Fiber Texture Reversible Mens Belt,ppr5008619145,,,38.0,38.0,38.0,38.0,ORIGINAL,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Features: Reversible', 'Belt Length: 46 In', 'Strap Width: 1.4 Inches', 'Fabric Description: Polyurethane Coated', 'Belt Width: 1 3/8 In']",0.0,0.0,ORIGINAL,False,False,53604380067,USD,nike,"[{'colorName': 'Black', 'swatchImageId': 'DP1023202513015699S.tif', 'colorizedImageId': 'DP1023202513015594M.tif', 'colorSeqNum': 1, 'skuId': '53604380067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1023202513020011M.tif', 'colorSeq': 0}, {'imgId': 'DP1023202513020115M.tif', 'colorSeq': 1}, {'imgId': 'DP1023202513015907M.tif', 'colorSeq': 2}]}]",/p/nike-carbon-fiber-texture-reversible-mens-belt/ppr5008619145?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,536,True,,,,False,False,2025-11-26T02:06:49,DP1023202513015594M.tif,DP1023202513020011M.tif,,,,,,https://www.jcpenney.com/p/nike-carbon-fiber-texture-reversible-mens-belt/ppr5008619145?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
J. Ferrar Ultra Comfort Mens Big and Tall Slim Fit Sport Coat,ppr5008552860,,,188.0,188.0,188.0,188.0,ORIGINAL,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Front Style: Single Breasted', 'Closure Type: Button', 'Fit: Slim Fit', 'Pocket Types: 1 Inside Slip Pocket(s), 2 Front Flap Pocket(s), 1 Chest Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,ORIGINAL,False,False,56210480018,USD,j. ferrar,"[{'colorName': 'Brown', 'swatchImageId': 'DP1001202513175397S.tif', 'colorizedImageId': 'DP1001202513175189M.tif', 'colorSeqNum': 1, 'skuId': '56210480018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1001202513175292M.tif', 'colorSeq': 0}, {'imgId': 'DP1001202513174980M.tif', 'colorSeq': 1}, {'imgId': 'DP1001202513175084M.tif', 'colorSeq': 2}]}]",/p/j-ferrar-ultra-comfort-mens-big-and-tall-slim-fit-sport-coat/ppr5008552860?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,562,True,131.6,131.6,YULETIDE,False,False,2025-12-12T10:01:22,DP1001202513175189M.tif,DP1001202513175292M.tif,,,,,,https://www.jcpenney.com/p/j-ferrar-ultra-comfort-mens-big-and-tall-slim-fit-sport-coat/ppr5008552860?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Hope & Wonder Hispanic Heritage Month Unisex Adult Denim Midweight Jacket,ppr5008505442,,,18.99,18.99,64.0,64.0,CLEARANCE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Closure Type: Button', 'Fit: Regular Fit', 'Neckline: Collar Neck', 'Pocket Types: 2 Front Slip Pocket(s), 2 Chest Button Pocket(s)', 'Sleeve Length: Long Sleeve']",70.0,70.0,CLEARANCE,False,False,54807010075,USD,hope & wonder,"[{'colorName': 'Light Wash Emb', 'swatchImageId': 'DP0602202515041473S.tif', 'colorizedImageId': 'DP0602202515041264M.tif', 'colorSeqNum': 1, 'skuId': '54807010075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0602202515041368M.tif', 'colorSeq': 0}, {'imgId': 'DP0602202515041159M.tif', 'colorSeq': 1}]}]",/p/hope-wonder-hispanic-heritage-month-unisex-adult-denim-midweight-jacket/ppr5008505442?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,548,True,,,,False,False,2025-07-24T02:03:20,DP0602202515041264M.tif,DP0602202515041368M.tif,,,,,,https://www.jcpenney.com/p/hope-wonder-hispanic-heritage-month-unisex-adult-denim-midweight-jacket/ppr5008505442?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
